"","Year","Provinces","intermon","intermonH","premon","premonH","mon","monH","postmon","postmonH"
"X18.3",2009,"Sa Kaeo",1.53307108051635,64.5367046213045,7.53537952582246,76.819118230285,8.59217055688292,83.1702775639414,6.43264105862893,79.353832122769
"X36.3",2009,"Sakon Nakhon",0.767127751385888,63.976910209361,2.04825875741937,69.459042105461,4.47500011131841,82.5504826158055,4.05199015054702,69.3486768215481
"X2.3",2009,"Samut Prakan",11.54621484265,67.9012960148609,10.1812945431636,75.6401921620206,19.8282117484264,75.4120481370941,17.5078890970148,75.6146071276327
"X60.3",2009,"Samut Sakhon",10.8674849085693,65.7778704220087,3.65937705204651,72.8121310243073,11.3339039250885,74.5611437753915,15.6540018337545,74.4719330532099
"X61.3",2009,"Samut Songkhram",0.859581550641347,66.908779865738,2.23302088218067,71.7737447465315,8.24500018035938,74.7218562405759,5.9260938796333,74.2368519914627
"X10.3",2009,"Saraburi",3.24895401608727,63.0831516017084,3.5094311913925,73.5367398801057,7.53177924921929,79.91645715133,2.42960620942558,75.4590139471967
"X72.3",2009,"Satun",4.85137300313657,77.9216701739067,7.40334429252632,82.9502027607216,4.20644562075359,82.4414095815694,5.3842503945646,85.2254418949339
"X22.3",2009,"Si Sa Ket",1.51718744822694,66.2239261475543,6.90776843966822,72.6485053479489,14.664664561289,83.0241002821743,1.65235657028608,77.8440856869963
"X8.3",2009,"Sing Buri",1.24042819715604,62.8416310006771,0.683693708430901,68.3789310839119,0.94045586418812,74.1913139145632,1.86340322648269,75.6704370373099
"X71.3",2009,"Songkhla",14.9511732195968,78.6866816328697,16.2856488062472,83.0067902945843,8.82446354999142,79.6075257197465,10.7588449127244,84.6048969835338
"X52.3",2009,"Sukhothai",1.49461709004296,69.1929923997102,2.93574485386084,66.9878788460626,8.64106032457152,79.3304125870599,4.73596575481324,79.3731101184421
"X58.3",2009,"Suphan Buri",4.02115379208319,63.8168302128233,3.86199286713562,69.4735255519823,5.79298930070343,74.8832208041487,8.68948395105515,76.3874064320532
"X68.3",2009,"Surat Thani",5.37431821638043,76.7128336075766,7.33052574197416,81.0110292723685,5.34795173448569,81.4726970745967,4.94810487583256,84.183987666399
"X21.3",2009,"Surin",0.579315721094988,64.8488745056565,4.99362769683035,71.1978398223902,13.2801548169329,80.1088659459015,2.2796996007269,76.37318098273
"X51.3",2009,"Tak",4.78142702694261,70.4361208413455,10.5893781562054,75.6747350610057,26.4417406654949,86.1701251723365,15.0280396588064,80.5822187411506
"X73.3",2009,"Trang",6.28207610133085,77.4144815547492,5.29985112236393,82.3327461119621,5.90210693172346,82.8490059637254,6.66496429024554,84.4110478739585
"X14.3",2009,"Trat",2.41914512318448,70.7736207743216,11.014495377684,85.3842816374382,8.939847275723,88.4683055412479,5.88445643465311,80.9859407316379
"X23.3",2009,"Ubon Ratchathani",0.515631763225555,65.6385474035861,3.38281061555387,74.2822818701242,5.97047688804956,85.6672471029075,1.84767645034328,77.4984468842284
"X30.3",2009,"Udon Thani",0.323915333165792,64.2543818790438,1.81254879316617,67.6839482605021,5.56711415043896,80.6254569806818,3.23669427351102,71.1146844126586
"X49.3",2009,"Uthai Thani",0.988972472155478,70.9633243241124,1.3213033743039,75.2530781367638,3.50653587796035,81.3442792178533,1.2196646532036,80.9804419831857
"X42.3",2009,"Uttaradit",4.17719630107295,69.4771816489137,2.08955697069,71.154680173191,2.64797305768474,83.6744935124009,0.540402664833621,80.3308394184819
"X76.3",2009,"Yala",8.39309361731899,81.1386753319347,4.92428905576757,83.3830604337703,4.71911034511059,79.3264323994265,12.9262587713899,85.8355049327268
"X24.3",2009,"Yasothon",1.41461384685426,64.9061871617406,4.51238154225784,69.831892069682,7.55669374713727,82.8804902772646,1.01992185544184,73.0198184932675
"X26.4",2010,"Amnat Charoen",0.268668189602121,68.6824022668781,4.47738606619547,65.4559667161017,20.4840412528443,82.5580867030404,3.62668271361833,76.2023409214887
"X6.4",2010,"Ang Thong",4.34104181626397,67.3623103349709,5.98463006185291,63.013628108364,17.0737975294039,76.6957438186434,4.04842621831226,73.1843402475771
"X1.4",2010,"Bangkok",12.8494438088045,72.6509899825023,7.75351846738315,70.0942559955805,19.4366610670991,78.3778371221946,27.4545040276885,74.3795929544046
"X27.4",2010,"Bungkan",NA,72.5642288392963,17.7070177074051,71.3408931107955,60.7525442715253,86.3398969719627,23.595728159652,72.70160215898
"X20.4",2010,"Buri Ram",4.25675517573504,66.8380317089164,8.7444451927466,62.6422248533435,45.9243723081166,79.5726503999554,11.545233261817,75.26459801276
"X15.4",2010,"Chachoengsao",6.88375504753218,72.71365682261,8.24293095073377,73.2626145293747,19.3561682146695,83.0011178030484,13.1003724038447,74.6119064331054
"X9.4",2010,"Chai Nat",1.99795855525618,68.7167993476477,3.50081218842772,58.2194403039977,8.62700146433973,75.0676775500123,4.95114866649063,76.9125662757216
"X25.4",2010,"Chaiyaphum",2.01048467759365,71.2067433200154,5.41056905881821,67.0076478203231,14.3025288644989,82.52358774614,2.79398238283235,76.1407694381071
"X13.4",2010,"Chanthaburi",8.2662792386512,75.5146995817124,38.2441239161209,79.7601103556647,66.2661674937845,87.6478928274763,13.3499724294048,79.6311709352862
"X39.4",2010,"Chiang Mai",2.3924991460099,66.8621078529769,5.00158754843643,57.4956616095935,88.5706232261576,82.6873238801799,10.6916527351192,81.2055709225297
"X46.4",2010,"Chiang Rai",1.11252976189245,67.3448500524755,1.9744335878406,58.7556129651437,40.1491336964066,80.422821660003,12.3054487692883,78.4087329522923
"X11.4",2010,"Chon Buri",9.45896062009233,73.5210717372244,12.7740061673798,75.677913812652,27.4342325436856,82.2042499265262,1.1205268567877,74.886812996943
"X70.4",2010,"Chumphon",2.84754207671018,80.4459381008505,8.12707494382159,77.9156092243503,17.7779764396097,84.4374309364024,14.5271464620811,86.5382573375963
"X35.4",2010,"Kalasin",3.80041812215435,68.2572248539954,3.53145113778941,62.0147972447653,6.54506929623951,81.6559244791667,1.42616295949188,73.0602473742453
"X50.4",2010,"Kamphaeng Phet",3.30471738750425,73.0228920957668,4.54539819754301,60.7438698439224,10.1238414399821,80.8865246505803,4.88974654584172,80.4075637902811
"X57.4",2010,"Kanchanaburi",4.33005811971988,72.467609204923,3.61578580561694,71.0465503971419,11.8605721206226,84.3956801623584,6.67529687190821,80.9447610722506
"X29.4",2010,"Khon Kaen",1.9058823655717,68.8407931851719,2.96327166330892,60.4116748928802,9.41357797500207,78.6904780185422,2.26492101654185,74.5794357454311
"X65.4",2010,"Krabi",10.7559086785306,74.9857406654919,21.8397600822453,76.6139335671033,61.9237099892932,85.6238326184463,16.5510376929908,87.2406123842097
"X41.4",2010,"Lampang",1.49353280905962,67.6915736321977,3.38818675685404,56.8159530501419,41.7473011112372,80.6577111739711,9.63653116559785,79.7764391874027
"X40.4",2010,"Lamphun",0.989720604655129,66.530347583727,5.52870968167835,54.2509965558424,25.4980789796808,78.2555961764971,4.57975204974849,81.0558151020356
"X31.4",2010,"Loei",3.57466669547305,73.4762444800661,12.3749173227506,65.9958407369692,23.6030211867119,81.8506527964274,1.52019458490687,78.543900882654
"X7.4",2010,"Lop Buri",4.84948054807453,68.0023423043231,5.55462243776508,63.5114561570894,29.3270839422478,78.9024124889199,4.95948431943311,72.9357385919729
"X47.4",2010,"Mae Hong Son",1.37099551254114,65.3959410452471,8.33169431150156,56.2570949410903,56.5462531960926,84.7526498770632,5.94145414016915,81.3740045336525
"X33.4",2010,"Maha Sarakham",0.531975732919547,66.528353836977,2.55390875735313,58.9277659179256,16.4407876254608,78.4300664603236,4.94819821737169,73.1543314045873
"X38.4",2010,"Mukdahan",5.38585782010522,70.2857691400869,18.5956742546805,66.3347357229334,44.3360023019487,83.9834703984468,4.110622729982,75.7929852043373
"X17.4",2010,"Nakhon Nayok",1.97095456739397,74.2534467311468,2.3637774739886,72.7111568378994,5.51548077264006,84.2401073860852,2.3637774739886,76.7466339131248
"X59.4",2010,"Nakhon Pathom",8.83282345044944,68.2494286434902,7.23580089539187,65.7050599151141,16.5114818304421,76.3504058834565,26.6723937260988,73.6935615672583
"X37.4",2010,"Nakhon Phanom",1.46638858318673,71.5037766340588,13.6688007022642,68.6959871351588,23.4474323465311,85.4659949417014,2.19930530330549,74.8555063792997
"X19.4",2010,"Nakhon Ratchasima",3.14706043946713,70.1164637840233,9.36052527245124,66.732832979947,39.6855327666734,80.4523301734141,10.1921421871525,75.7834727686002
"X48.4",2010,"Nakhon Sawan",3.76076223367977,69.8057724795858,2.14615101811538,58.9644051242351,8.49129315863042,78.1598402946514,6.85835216658611,76.8450919141643
"X64.4",2010,"Nakhon Si Thammarat",7.47283235395123,78.9857494881291,15.3334936578966,75.7933995384526,66.5761946855684,81.8461377257008,26.9646694026687,86.0340145593064
"X44.4",2010,"Nan",0.349727011393051,67.8466716464256,2.65764745047684,61.7037009203622,10.2808993478972,82.8145799642548,3.88156403951222,78.7777602779587
"X77.4",2010,"Narathiwat",8.58866655587896,83.0905125066054,13.6478219681765,75.9540058574701,85.8340960057374,81.9761276587608,27.295643936353,85.8772130039014
"X28.4",2010,"Nong Bua Lam Phu",1.52546635278586,71.303858533745,3.0510999546978,62.0292582670559,7.1137058726378,80.4596543493808,0,75.869478279363
"X32.4",2010,"Nong Khai",3.24167217701131,71.6978975250608,17.0631729656579,66.513267204875,27.212818953851,84.1103869378567,3.0399905858356,74.1922318254198
"X3.4",2010,"Nonthaburi",11.5091907284591,70.3310041570498,5.58214497483729,67.5145423894234,15.053976075758,77.5151032800476,16.9245884875386,73.7246108411582
"X5.4",2010,"P.Nakhon S.Ayutthaya",5.68168087430166,68.6498427111243,3.04702705379145,66.0910319933672,8.25236493735185,78.4044412148966,6.79233114074345,73.0615050021187
"X4.4",2010,"Pathum Thani",5.38233984834684,71.5735967056979,4.88014946446954,68.7976105441355,8.75459245146395,79.4447130920863,6.03423886485086,74.4263163321089
"X75.4",2010,"Pattani",16.0096737767857,78.1154890757934,26.3256391126652,74.3545872018561,74.229259139242,78.6240509866511,28.7873878083152,84.5925922208619
"X66.4",2010,"Phangnga",8.53004092395739,76.4219721182069,11.3756271304784,78.722479004172,39.030168947676,85.7338559805457,12.9446791484755,86.2888560935633
"X74.4",2010,"Phatthalung",13.3196922388318,81.4055020797019,12.9794826339088,78.0045514802285,59.3371071668268,78.9212370384604,41.9713420850267,85.148270613111
"X45.4",2010,"Phayao",1.64494316873914,65.5415432635261,1.57597285489538,57.1298806922276,65.3686131987041,79.7061582715475,5.3446035948626,77.3821037642124
"X55.4",2010,"Phetchabun",2.38562566058053,72.7807073021011,8.17515419249158,67.1178957272675,45.8716985245361,83.027180539837,8.37700985156544,75.9957416952722
"X62.4",2010,"Phetchaburi",5.80246947229004,71.6771161578293,11.5860186792368,71.8144860814075,7.56309552672401,80.8115191741501,6.11484319181941,78.5494916936601
"X54.4",2010,"Phichit",4.05895833058504,69.8996507578584,2.97138255398214,57.3164908556962,8.91414766194641,80.2065882211649,7.64069799595407,77.1016998356002
"X53.4",2010,"Phitsanulok",3.17332557862738,73.072425755507,4.85499424252497,62.831710262883,14.2713338822609,82.3071231749065,7.69359974722707,79.1025030194551
"X43.4",2010,"Phrae",0.870669220176462,69.5444436439554,2.32515894641235,59.261621980148,13.4604904632153,82.0030732720224,4.03269754768392,80.289145915567
"X67.4",2010,"Phuket",8.5094006111856,77.0288374218352,12.7173608932674,78.5699873704177,27.4836299304502,82.1057916721264,4.94564034738178,82.8776860537229
"X16.4",2010,"Prachin Buri",5.75643394300892,74.07178727657,18.098506979636,73.9604025172672,47.4819653701038,85.6472702897174,12.1366458569324,75.9340672275279
"X63.4",2010,"Prachuap Khiri Khan",2.93214313165495,75.4095594528192,8.5191948515449,75.6868146395374,22.3384994771425,82.5202401321825,16.3880694854146,80.5653499517902
"X69.4",2010,"Ranong",3.26659801223808,76.6582952650627,9.97195161971691,77.7589241010212,13.5981158450685,86.998761817985,2.99158548591507,87.3849235076551
"X56.4",2010,"Ratchaburi",11.3663957214029,70.3668075186669,5.06318699140682,69.1561753782004,15.6642347546649,79.7247248577934,12.756857849443,79.0173903889739
"X12.4",2010,"Rayong",8.87305196833603,75.220570646951,17.6143942530033,79.4880122836293,52.3727686691672,84.6461036479406,20.698219953084,76.503752381447
"X34.4",2010,"Roi Et",1.14910215410276,66.8274819715968,4.44424692235901,61.6122489629302,24.2901081791001,80.8690975531092,4.40593444889039,73.2321140721159
"X18.4",2010,"Sa Kaeo",3.97220024630369,71.1419069010866,9.53086166320868,70.5459174183557,25.9349408720005,83.7997865718985,2.47435831640994,76.3786733008378
"X36.4",2010,"Sakon Nakhon",2.29182588427283,70.1773211515054,8.24912842617015,65.1642663661872,15.0442737844182,83.2696363752739,0.178038743010867,72.9417647460513
"X2.4",2010,"Samut Prakan",10.6857524833313,73.0961640375493,10.6935012600878,71.7687290572119,18.4296676509674,78.0299055144543,20.3204227312809,74.0686543081689
"X60.4",2010,"Samut Sakhon",19.0351080752136,71.5857180482509,6.34477931521799,70.4536053637447,13.3741269249727,77.2003102146722,15.4278318085827,74.6163895218461
"X61.4",2010,"Samut Songkhram",3.7784964332844,71.0983940589534,3.95013894184365,69.4946529526186,4.5083107488433,76.5444571694622,6.18282616984223,75.8932898596109
"X10.4",2010,"Saraburi",2.90297148852795,69.7582282439522,3.49206656201212,67.9041731654734,15.2710756961838,80.5959115028381,9.83151047458796,74.3355505072552
"X72.4",2010,"Satun",11.420782669549,76.7595822444167,30.9597180896527,77.1816171261964,44.532237359313,84.0317956426213,18.4099752211685,85.5421950307559
"X22.4",2010,"Si Sa Ket",1.62966552354128,68.0478125416573,9.96187631251737,66.0181761925374,30.7291749156282,81.175866014864,10.0192603926586,77.2669116283477
"X8.4",2010,"Sing Buri",1.712023761437,67.7204950279327,1.09245100747393,60.5551598988924,5.26717450032071,75.8685374884704,2.34096644458698,74.3894230268545
"X71.4",2010,"Songkhla",13.4389010023811,77.1968532474128,19.5560627452128,75.230926717626,68.3608751947681,81.6484549456304,32.6259500662029,85.5744921127168
"X52.4",2010,"Sukhothai",1.93948162884826,70.1993659210205,5.15374793850082,54.8552735590052,10.6399957440017,78.9320507876078,4.4056232377507,80.17022412618
"X58.4",2010,"Suphan Buri",8.32079367204514,68.7924361866918,4.29953308648491,62.8560663473195,6.30137991344922,76.333288555803,6.80430694879493,76.1950285234122
"X68.4",2010,"Surat Thani",4.15916505508728,76.4603676369881,10.177221993866,73.7283083130985,37.3741186328137,83.5885930783821,10.0290100230815,87.5645546746421
"X21.4",2010,"Surin",2.43878935260934,67.8738947094713,19.0524623677647,63.9703877777676,63.0252557412748,80.7105167030986,8.69313872293446,75.6250112312684
"X51.4",2010,"Tak",5.41818106517691,70.0083390187777,25.1717769768005,65.3063369512389,71.5606627270639,84.9149117402685,7.81517763992934,81.9928073891191
"X73.4",2010,"Trang",3.7318053978429,76.0209794895623,5.95705389644513,77.2795639571323,26.8466335199168,84.1845445048424,8.8557988728403,86.005050653027
"X14.4",2010,"Trat",5.71279300972632,76.522178084762,25.6741722331575,81.4794528964628,44.4793773337597,88.212633060569,12.6118740794458,81.4065068459446
"X23.4",2010,"Ubon Ratchathani",0.330596502277183,67.2212044644866,5.98365947030664,66.5035696343592,16.5193052861226,83.7703616177933,7.62641260709328,78.4165141891085
"X30.4",2010,"Udon Thani",1.83121054447792,70.1986609344922,4.15561284415957,62.6327581686941,15.0021930008714,81.6332421179065,1.80866051248396,73.143120147035
"X49.4",2010,"Uthai Thani",1.93083360492458,73.6180488572218,1.42261676127068,65.8476126431087,7.24010316003829,80.6621117810298,3.96300383496833,81.9963773120049
"X42.4",2010,"Uttaradit",0.505362292146648,71.7947493847506,1.95210827693909,61.8516154159734,7.3204060385216,82.0414962556627,5.09717161200764,79.7531083778099
"X76.4",2010,"Yala",13.0892454652347,78.0504154011354,20.7250248261494,74.2752478044585,37.2645397525554,81.4522945953628,16.6070231505953,86.1875091164799
"X24.4",2010,"Yasothon",0.989710293347604,67.8066207290054,2.9692699122024,63.9221430506434,14.2896114524741,81.9882878449586,2.87648022744608,74.5385933609696
"X26.5",2011,"Amnat Charoen",0.982922027786101,67.7324952046076,7.1397844856053,69.590779356523,13.9895152264829,84.720726034858,1.33870959105099,76.3725717696277
"X6.5",2011,"Ang Thong",3.52222041414989,65.1568221439187,8.57163657200292,72.5090594130529,17.7890813788828,77.3081821001785,8.63034641153719,72.8530014068422
"X1.5",2011,"Bangkok",11.3791767034914,70.4391214517214,11.3097714074878,76.052497736915,22.4109730046038,78.5776510215995,16.374198915672,73.9224059813946
"X27.5",2011,"Bungkan",8.95627544189093,69.9289007244688,14.5404080906534,72.4978301447088,32.0653787090158,86.639997513511,13.1463189605348,75.0955525693026
"X20.5",2011,"Buri Ram",3.22159928851233,64.9758913509396,5.5103803651744,67.8689732115322,22.4829901579075,80.7074506968764,2.74455238265443,76.0998208366658
"X15.5",2011,"Chachoengsao",4.08329335108594,67.2302154762157,12.5415438640497,79.1250211190486,43.1662439971942,82.8975530790246,23.9164324849319,74.6967472214629
"X9.5",2011,"Chai Nat",3.10132460017219,67.2764317058891,6.40309909996438,73.7520327888327,14.3319366573422,75.975594985619,9.60464864994658,76.447895038619
"X25.5",2011,"Chaiyaphum",0.648401098067802,69.5044691866027,3.97163721477025,74.2573221729287,12.7092390872648,84.5849270117087,5.64855070545103,77.3003008147872
"X13.5",2011,"Chanthaburi",4.93897502167359,71.089721875313,12.6482334633929,83.2269071891684,22.3260484618982,87.6574005447067,9.10289529562371,80.1719650410828
"X39.5",2011,"Chiang Mai",1.55501740415318,71.6662788927568,2.21464946326964,77.837966929842,5.73795542756224,85.1471065038431,1.87238545530978,80.9954872747433
"X46.5",2011,"Chiang Rai",1.75081603975491,71.5743208359488,1.52723942588015,76.2709071892484,7.91387702501535,83.4679043422883,1.70773135802963,78.2111611721586
"X11.5",2011,"Chon Buri",4.15444161127818,68.0144401630028,13.8562846682043,80.9628754417495,14.4611224910227,81.4248266975478,8.87095473467048,74.483855486703
"X70.5",2011,"Chumphon",6.06665008243589,80.7938465927587,4.50896071820342,83.5630031599945,5.85491914154772,85.6784323672132,3.33124709777715,85.2676333407239
"X35.5",2011,"Kalasin",2.45696714412079,65.9719565740097,6.09040589788157,67.586629656989,13.4309278246963,82.5401006455334,5.50647671189783,74.7095984758416
"X50.5",2011,"Kamphaeng Phet",2.79669986020381,72.7442587678062,9.71289684857731,78.2406228235526,31.7501769625664,82.3578496238058,8.1093525575386,80.2751599393149
"X57.5",2011,"Kanchanaburi",3.25998442120512,73.9561011870763,13.0427503979431,81.3386824967025,9.99082633379023,85.503877196811,9.36453572779144,80.368115618176
"X29.5",2011,"Khon Kaen",1.33756585936875,66.8150862537505,3.06135020944894,68.6499706699862,12.5365108270378,80.5312566397576,3.80321114977553,76.0761760626425
"X65.5",2011,"Krabi",12.1926019442493,82.2314654407859,10.787316812258,82.6533354551643,15.7876876262734,85.0883072979374,10.1131095114919,84.6469320706581
"X41.5",2011,"Lampang",1.188653998427,71.2872364059796,1.58560063212612,77.661621923129,4.42646843135208,84.5040688662415,0.792800316063059,79.5742099434225
"X40.5",2011,"Lamphun",0.907257540798671,70.5257307636367,1.729791708367,76.08208248307,4.07736616972222,82.4100507027584,1.48267860717172,80.6841094146579
"X31.5",2011,"Loei",0.743464546020332,71.9326060387684,3.22860480342296,75.7056233420567,8.3758477072407,83.6632091977304,2.06418995628681,78.0386198050516
"X7.5",2011,"Lop Buri",6.95127596350703,63.9451128087642,4.04541950780436,71.3806525851608,29.4172353339252,81.0176992897594,16.9511871767237,73.0854374728071
"X47.5",2011,"Mae Hong Son",0.819166596719793,71.56629802772,9.13967053533915,76.3034414627035,9.41249652146868,86.7349740923335,1.63695591677716,81.670057205409
"X33.5",2011,"Maha Sarakham",0.919400769632364,64.932993307881,2.43347874250515,66.5344711340812,11.7177291622802,79.3782314128522,3.65021811375773,74.4416051303044
"X38.5",2011,"Mukdahan",0.586578992423389,69.3539808291744,2.04160201593616,71.327166746204,6.41646347865651,85.5902142662933,0.291657430848023,76.9811485677525
"X17.5",2011,"Nakhon Nayok",0.914408730252037,69.4166943356719,8.22967857226834,78.4314199148277,19.0066386073816,84.744495903128,6.66212074897913,77.1011772288562
"X59.5",2011,"Nakhon Pathom",12.8647050344028,69.2876816516489,7.50805686914791,73.3854213804397,19.2370137294538,76.5811716177823,17.0360478198432,73.7204384575123
"X37.5",2011,"Nakhon Phanom",0.283063813596472,69.1009993856813,1.55290463753794,71.5164888103017,6.21161855015176,86.2096470718484,1.12938519093668,77.0604440390043
"X19.5",2011,"Nakhon Ratchasima",2.13408195461722,67.5849823691295,4.48516633751953,72.461027927694,16.5214305732773,81.3369256982196,5.92041956552578,77.3450996019791
"X48.5",2011,"Nakhon Sawan",5.18857973936913,67.1208999576306,19.1301911994288,73.7553098801979,40.0150184423118,79.5881495130127,7.36015473094908,76.3360847181765
"X64.5",2011,"Nakhon Si Thammarat",8.53331190214475,83.4608423715992,4.97322169862233,81.1115819385374,4.12082452975366,81.5537792052988,3.42044723813545,84.4137212462344
"X44.5",2011,"Nan",0.34937976316369,72.9685185004584,0.837392944545746,77.222744244481,1.57011177102327,86.4441140903676,0.104674118068218,80.6083698580894
"X77.5",2011,"Narathiwat",5.57718686856143,84.9771392200346,2.42057115797043,83.7905263749898,3.72988010250899,83.4832742331425,2.77265423549341,86.7764024184065
"X28.5",2011,"Nong Bua Lam Phu",0.198322903542095,68.6709696313359,1.25394911474492,70.3188047691756,3.61335337012024,82.019238564583,0,76.629883715981
"X32.5",2011,"Nong Khai",0.586418781403346,68.4033361048925,0.390290356510726,70.9786643868401,6.53736347155466,84.286825226886,0.780580713021452,75.9689241307123
"X3.5",2011,"Nonthaburi",5.68008137491909,70.0708831911267,7.76638027409483,73.984753834671,17.1239925968294,77.771206835964,7.05105577516504,73.5754651115641
"X5.5",2011,"P.Nakhon S.Ayutthaya",2.94833323252714,66.3189970916978,6.80521581985838,73.5450391897123,13.8939822988775,79.121628559968,2.26840527328613,72.8229340218209
"X4.5",2011,"Pathum Thani",2.47748897599399,69.0445789566921,8.54422247736668,75.5410107433206,9.89034054691407,80.0642689690731,2.41817617283963,73.8811866788581
"X75.5",2011,"Pattani",4.99660973351603,80.8655921615058,1.53857989076083,80.2759090682835,1.63784310951959,79.862561398108,2.01008017986495,84.5386065288655
"X66.5",2011,"Phangnga",4.28106763384207,80.9941347511253,9.06173501156666,83.7718836798597,17.2820232006307,85.2618157614523,5.24286097097785,84.0710857377123
"X74.5",2011,"Phatthalung",13.9104529117824,83.2843297197128,5.18310618370483,82.3544875968151,6.80282686611259,80.5754497219438,9.52395761255763,84.5110486317104
"X45.5",2011,"Phayao",1.36902313570803,70.2374666021984,2.25354421044006,75.2008229071516,5.68507743997378,83.6198461893442,0.20486765549455,78.6971377362656
"X55.5",2011,"Phetchabun",2.68543001666619,69.9080622191462,9.92920077313588,76.2811458301203,20.1770752197339,85.9525742161402,3.27059822763766,76.0614656577946
"X62.5",2011,"Phetchaburi",3.98799033422883,72.1298886104717,25.237768213493,78.706750287653,64.8895012306078,80.7855619584694,12.0501456681326,78.3136946950804
"X54.5",2011,"Phichit",5.82368333469329,68.8018286313475,24.4511386767869,73.7438002287969,60.2480910820084,82.1357824822707,6.91669927829704,75.0689170324011
"X53.5",2011,"Phitsanulok",3.20254696712079,73.118797936258,10.6901131279271,77.6179248274978,23.7894032107794,84.7869755551012,4.85736892126615,77.7371622792193
"X43.5",2011,"Phrae",0.363850559813185,73.1597679274728,1.01979791975793,78.5384666989047,4.09740235617025,86.0975025462891,0.437056251324827,79.3539806340365
"X67.5",2011,"Phuket",5.85186651452494,79.2769033347532,3.87913716906111,81.1895352165738,5.88797606018204,81.5254525271329,3.87913716906111,82.4827727071055
"X16.5",2011,"Prachin Buri",3.03895000211757,68.4419904829652,14.5640289591996,78.0702010928619,26.5424150959326,85.7741332580836,8.86506110559976,76.9957695007324
"X63.5",2011,"Prachuap Khiri Khan",5.62847224302228,72.5029519915721,9.21896657318763,80.7551042416725,17.5998452760855,82.9899006047153,6.96257615317668,79.3123767030534
"X69.5",2011,"Ranong",2.00750441650972,80.3759028645458,4.3800096360212,84.2318042229468,3.01125662476457,87.3887719601462,5.20126144277517,85.3714730612951
"X56.5",2011,"Ratchaburi",7.96138943486139,73.3616960852592,10.3547669134093,77.0339848770112,29.1744573491875,80.2129976763202,25.0404249312865,79.3767928360515
"X12.5",2011,"Rayong",8.48467180449796,69.3884156983586,14.6317045935852,82.7643713167347,29.4944361018059,83.5068433729434,19.7913056871125,76.3978468788237
"X34.5",2011,"Roi Et",1.02022641240928,65.5513584484844,5.62955490853884,67.3440415424371,26.0207707650336,81.6656952875965,4.24127100575437,74.1471575826969
"X18.5",2011,"Sa Kaeo",1.58174594884248,65.8049101952335,13.0089129290358,74.8310933313096,23.2063201432683,85.0891691675249,4.65038242556653,77.5789127476168
"X36.5",2011,"Sakon Nakhon",0,67.518533461982,0.472321655770797,69.5567266119319,1.52766535538367,84.0662384681761,0.265680931371073,75.5166329998506
"X2.5",2011,"Samut Prakan",10.6574755679998,69.8984349293346,14.9867598788634,76.9564492283218,16.6966129377701,77.9289971111328,7.84761244565937,73.4306484207394
"X60.5",2011,"Samut Sakhon",14.1858280206174,71.6911226880663,14.4126579823851,75.1891575732262,27.3676721460972,76.8945562990143,30.5613861308302,74.9603539011837
"X61.5",2011,"Samut Songkhram",4.98123307546116,72.3729002794981,19.7551732786373,73.6181382834534,33.1113882561507,75.6605504298646,20.6140938559693,76.3537928849799
"X10.5",2011,"Saraburi",3.79058779793087,65.4046813937201,11.6138635434963,74.2197687176691,14.6638345887494,82.2287349452143,4.95453811717962,74.7739957063094
"X72.5",2011,"Satun",9.99811364974995,79.6973286798992,9.69882426275314,82.1006610907267,9.6443364859961,83.513211101844,10.2981898070806,84.7266059915749
"X22.5",2011,"Si Sa Ket",2.13167880101163,65.2458329962995,10.2168859754383,68.6986515107737,24.4279572399323,83.6029091883541,3.7370488970563,77.290242326369
"X8.5",2011,"Sing Buri",0.781679923958177,65.0797735289083,2.03236780229126,71.9480195587157,3.9865676121867,76.8330730258317,0.234503977187453,74.0394333630412
"X71.5",2011,"Songkhla",13.1261495433696,80.3423221776981,5.488763509733,81.5048049523885,4.91449860508032,81.0073938766328,5.80309798385868,85.1552359099435
"X52.5",2011,"Sukhothai",2.26915682412552,72.9509738470007,12.1694675802618,76.7708481174045,22.6103176065091,81.9520837762621,3.40191934630045,78.2346575122409
"X58.5",2011,"Suphan Buri",4.29071489910955,68.7802588679873,9.0482642281988,75.5696201157844,18.263724643223,76.9521341547473,6.13708356347397,75.6013541596512
"X68.5",2011,"Surat Thani",4.67588857939508,83.1362706816465,2.76885230094884,82.3977098235254,2.41867392171119,83.9354378938119,2.63855336913948,85.5142614391301
"X21.5",2011,"Surin",2.11946045487313,65.2396581493388,7.18952032434114,68.1491412111456,26.852497733137,82.6329782329569,3.46251146055226,76.0053520492851
"X51.5",2011,"Tak",6.19324577008076,72.5831746636169,10.2652814873252,81.532170227528,17.2038513815358,87.1683115180367,5.51283635430429,81.9415750873623
"X73.5",2011,"Trang",1.79786284800992,80.9627473892704,2.69021395113305,81.7456039182602,4.74743638435245,83.4306089801173,4.51006456513483,83.9478074658302
"X14.5",2011,"Trat",5.84246574847399,72.0721214073891,22.2865390799698,84.2467097736417,26.0258912745956,88.5542830128657,8.52572300374683,80.7519044333357
"X23.5",2011,"Ubon Ratchathani",0.821708847726677,65.1556108815482,3.32070734715623,68.6608459628707,10.9200183916099,85.8211532503166,1.83368729884177,77.9162456479534
"X30.5",2011,"Udon Thani",0.171872149510694,66.5426471064693,0.321068928361816,68.8053644831309,1.83009289166235,82.85679977351,0.449496499706543,75.019320096481
