"","Provinces","intermon","premon","mon","postmon","intermonH","premonH","monH","postmonH"
"186","Nan",1.05061149152686,NA,19.5229268436046,NA,70.0542565990108,71.2492156493885,84.0428068205527,80.0280149403908
"187","Narathiwat",17.0162087418748,9.9028436083249,15.0577485003296,18.584788689596,83.679292315412,83.5819423186808,80.8890301067129,85.6706883209085
"188","Nong Bua Lam Phu",NA,8.55095174081469,12.9258572826269,2.78403079933501,67.4817588526915,69.9639475869181,79.254626474017,73.8421721363241
"189","Nong Khai",1.42603544171071,7.0103413488554,24.0980483866904,7.88663401746232,65.4637035699118,70.4548132192521,82.6247398044382,73.2051204953875
"190","Nonthaburi",19.8165561453628,18.7884107273656,55.0945184130963,32.221670571086,63.7298088901942,72.096091833444,74.5099064102057,74.3679497374879
"191","Pathum Thani",15.014740297491,9.33389251447393,27.7459544608335,14.831938790123,65.3872334477138,72.9390044102181,77.2036737923575,75.2470354467335
"192","Pattani",12.2679367097749,9.43546497058266,24.9583266963799,12.6820765733638,79.5153379693386,82.1979674009058,77.3059182954066,84.4127627326447
"193","Phangnga",43.1965441267221,28.9961679274913,27.3174424158997,15.2611410144691,73.6199927638419,83.320275221298,85.6126546717401,83.5686464736711
"194","Phatthalung",11.4733682137629,68.7442713107241,153.686905401561,21.7295110464933,81.2393072385808,82.5715874984182,78.2689885345067,82.8482794326459
"195","Phayao",31.0453963305996,53.3821099278949,34.3451074903736,20.4108067371363,68.7699923039043,66.2041331947527,80.3203950830408,74.4372403092165
"196","Phetchabun",NA,31.0505362900573,72.7939724945713,12.9548595117457,66.5465413882802,76.0265879140376,84.2072589030851,76.0983394172678
"197","Phetchaburi",3.41491947296892,19.4773054252327,40.3601895924926,5.92351041282852,68.9065307077271,76.177997931161,80.5044664882205,77.734525415952
"198","Phichit",13.1730306977712,29.0927584891592,65.5125820792918,16.3781455198229,67.816381004979,69.4013976487567,80.6948482969957,77.4102953629761
"199","Phitsanulok",16.2767541050314,25.8734552823463,45.2333134306754,13.5699940292026,70.3273044734944,72.7610495469032,83.6403645712021,78.9015701315197
"200","Phra Nakhon Si Ayutthaya",11.4377503292199,18.5949732373613,47.8997095418104,10.356693954986,62.0413157516714,70.3954115654681,75.940540436326,74.7547179696506
"201","Phrae",6.0694505113139,40.3684379584856,100.704060283534,1.51924228876021,69.8803150836964,69.0392678621365,84.0783232021118,80.6587935112733
"202","Phuket",24.0004211098865,26.0818913428407,28.4002816844265,16.2287323911009,76.3332188123868,81.3080557087362,81.9691765991958,81.6717921970608
"203","Prachin Buri",10.0997454183434,27.6484658316401,69.228329175347,10.5021304321734,66.8888176013046,77.6360899822701,84.6825914621704,78.1307111636177
"204","Prachuap Khiri Khan",7.68575330959388,36.1397981670837,61.0841153802339,6.87441812960832,68.6972654003418,79.2237605771505,82.2974628408048,79.1772099507291
"205","Ranong",14.7636595642229,30.0416759977933,41.5121341060417,8.7393966539035,72.9465758343492,83.8392235665619,87.908483509654,84.3706352815342
"206","Ratchaburi",26.9832382616816,31.939933855734,99.3951672973214,31.3440395673807,67.3471767098458,73.0907135744775,79.8747871790318,77.0886070769646
"207","Rayong",23.5689170194802,36.557993109856,70.7213578500707,26.181270174744,68.995051766514,80.7583282995703,82.9572703371745,79.3027137440568
"208","Roi Et",2.74987962116167,11.3002287532794,42.0704462368711,3.51223326115439,63.8685959941936,69.5487788842159,80.3703079925393,72.2876101763743
"209","Sa Kaeo",4.59921324154906,22.6061385774674,34.3686822275317,12.8652821172579,64.5367046213045,76.819118230285,83.1702775639414,79.353832122769
"210","Sakon Nakhon",NA,6.14477627225812,17.9000004452736,8.10398030109404,63.976910209361,69.459042105461,82.5504826158055,69.3486768215481
"211","Samut Prakan",34.6386445279501,30.5438836294909,79.3128469937056,35.0157781940296,67.9012960148609,75.6401921620206,75.4120481370941,75.6146071276327
"212","Samut Sakhon",32.6024547257079,10.9781311561395,45.3356157003539,31.308003667509,65.7778704220087,72.8121310243073,74.5611437753915,74.4719330532099
"213","Samut Songkhram",2.57874465192404,6.699062646542,32.9800007214375,11.8521877592666,66.908779865738,71.7737447465315,74.7218562405759,74.2368519914627
"214","Saraburi",9.7468620482618,10.5282935741775,30.1271169968771,4.85921241885115,63.0831516017084,73.5367398801057,79.91645715133,75.4590139471967
"215","Satun",14.5541190094097,22.210032877579,16.8257824830144,10.7685007891292,77.9216701739067,82.9502027607216,82.4414095815694,85.2254418949339
"216","Si Sa Ket",4.55156234468082,20.7233053190046,58.658658245156,3.30471314057217,66.2239261475543,72.6485053479489,83.0241002821743,77.8440856869963
"217","Sing Buri",3.72128459146813,NA,NA,3.72680645296537,62.8416310006771,68.3789310839119,74.1913139145632,75.6704370373099
"218","Songkhla",44.8535196587905,48.8569464187416,35.2978541999657,21.5176898254488,78.6866816328697,83.0067902945843,79.6075257197465,84.6048969835338
"219","Sukhothai",4.48385127012889,8.80723456158251,34.5642412982861,9.47193150962647,69.1929923997102,66.9878788460626,79.3304125870599,79.3731101184421
"220","Suphan Buri",12.0634613762496,11.5859786014069,23.1719572028137,17.3789679021103,63.8168302128233,69.4735255519823,74.8832208041487,76.3874064320532
"221","Surat Thani",16.1229546491413,21.9915772259225,21.3918069379428,9.89620975166511,76.7128336075766,81.0110292723685,81.4726970745967,84.183987666399
"222","Surin",1.73794716328496,14.980883090491,53.1206192677315,4.5593992014538,64.8488745056565,71.1978398223902,80.1088659459015,76.37318098273
"223","Tak",14.3442810808278,31.7681344686161,105.766962661979,30.0560793176129,70.4361208413455,75.6747350610057,86.1701251723365,80.5822187411506
"224","Trang",18.8462283039926,15.8995533670918,23.6084277268939,13.3299285804911,77.4144815547492,82.3327461119621,82.8490059637254,84.4110478739585
"225","Trat",7.25743536955345,33.0434861330521,35.759389102892,11.7689128693062,70.7736207743216,85.3842816374382,88.4683055412479,80.9859407316379
"226","Ubon Ratchathani",1.54689528967667,10.1484318466616,23.8819075521982,3.69535290068656,65.6385474035861,74.2822818701242,85.6672471029075,77.4984468842284
"227","Udon Thani",0.971745999497377,5.43764637949852,22.2684566017558,6.47338854702205,64.2543818790438,67.6839482605021,80.6254569806818,71.1146844126586
"228","Uthai Thani",NA,3.96391012291171,14.0261435118414,2.4393293064072,70.9633243241124,75.2530781367638,81.3442792178533,80.9804419831857
"229","Uttaradit",12.5315889032189,6.26867091207,10.591892230739,1.08080532966724,69.4771816489137,71.154680173191,83.6744935124009,80.3308394184819
"230","Yala",25.179280851957,14.7728671673027,18.8764413804424,25.8525175427798,81.1386753319347,83.3830604337703,79.3264323994265,85.8355049327268
"231","Yasothon",NA,13.5371446267735,30.2267749885491,2.03984371088368,64.9061871617406,69.831892069682,82.8804902772646,73.0198184932675
"232","Amnat Charoen",0.806004568806364,13.4321581985864,81.936165011377,7.25336542723666,68.6824022668781,65.4559667161017,82.5580867030404,76.2023409214887
"233","Ang Thong",13.0231254487919,17.9538901855587,68.2951901176156,8.09685243662453,67.3623103349709,63.013628108364,76.6957438186434,73.1843402475771
"234","Bangkok",38.5483314264134,23.2605554021494,77.7466442683965,54.909008055377,72.6509899825023,70.0942559955805,78.3778371221946,74.3795929544046
"235","Bueng Kan",NA,NA,NA,NA,72.5642288392963,71.3408931107955,86.3398969719627,72.70160215898
"236","Buri Ram",12.7702655272051,26.2333355782398,183.697489232466,23.0904665236341,66.8380317089164,62.6422248533435,79.5726503999554,75.26459801276
"237","Chachoengsao",20.6512651425965,24.7287928522013,77.4246728586779,26.2007448076895,72.71365682261,73.2626145293747,83.0011178030484,74.6119064331054
"238","Chai Nat",5.99387566576854,10.5024365652831,34.5080058573589,9.90229733298125,68.7167993476477,58.2194403039977,75.0676775500123,76.9125662757216
"239","Chaiyaphum",6.03145403278095,16.2317071764546,57.2101154579958,5.58796476566471,71.2067433200154,67.0076478203231,82.52358774614,76.1407694381071
"240","Chanthaburi",24.7988377159536,114.732371748363,265.064669975138,26.6999448588095,75.5146995817124,79.7601103556647,87.6478928274763,79.6311709352862
"241","Chiang Mai",7.17749743802971,15.0047626453093,354.28249290463,21.3833054702383,66.8621078529769,57.4956616095935,82.6873238801799,81.2055709225297
"242","Chiang Rai",3.33758928567736,5.92330076352181,160.596534785627,24.6108975385765,67.3448500524755,58.7556129651437,80.422821660003,78.4087329522923
"243","Chon Buri",28.376881860277,38.3220185021395,109.736930174742,2.24105371357541,73.5210717372244,75.677913812652,82.2042499265262,74.886812996943
"244","Chumphon",8.54262623013055,24.3812248314648,71.111905758439,29.0542929241622,80.4459381008505,77.9156092243503,84.4374309364024,86.5382573375963
"245","Kalasin",NA,10.5943534133682,26.1802771849581,2.85232591898376,68.2572248539954,62.0147972447653,81.6559244791667,73.0602473742453
"246","Kamphaeng Phet",9.91415216251274,13.636194592629,40.4953657599286,9.77949309168344,73.0228920957668,60.7438698439224,80.8865246505803,80.4075637902811
"247","Kanchanaburi",12.9901743591596,10.8473574168508,47.4422884824905,13.3505937438164,72.467609204923,71.0465503971419,84.3956801623584,80.9447610722506
"248","Khon Kaen",5.71764709671512,8.88981498992676,37.6543119000083,4.5298420330837,68.8407931851719,60.4116748928802,78.6904780185422,74.5794357454311
"249","Krabi",32.2677260355918,65.519280246736,247.694839957173,33.1020753859816,74.9857406654919,76.6139335671033,85.6238326184463,87.2406123842097
"250","Lampang",4.48059842717886,10.1645602705621,166.989204444949,19.2730623311957,67.6915736321977,56.8159530501419,80.6577111739711,79.7764391874027
"251","Lamphun",2.96916181396539,16.5861290450351,101.992315918723,9.15950409949697,66.530347583727,54.2509965558424,78.2555961764971,81.0558151020356
"252","Loei",10.7240000864192,37.1247519682519,94.4120847468476,3.04038916981374,73.4762444800661,65.9958407369692,81.8506527964274,78.543900882654
"253","Lop Buri",14.5484416442236,16.6638673132953,117.308335768991,9.91896863886622,68.0023423043231,63.5114561570894,78.9024124889199,72.9357385919729
"254","Mae Hong Son",4.1129865376234,24.9950829345047,226.18501278437,11.8829082803383,65.3959410452471,56.2570949410903,84.7526498770632,81.3740045336525
"255","Maha Sarakham",1.59592719875864,7.66172627205939,65.7631505018431,9.89639643474337,66.528353836977,58.9277659179256,78.4300664603236,73.1543314045873
"256","Mukdahan",16.1575734603157,55.7870227640415,177.344009207795,8.221245459964,70.2857691400869,66.3347357229334,83.9834703984468,75.7929852043373
"257","Nakhon Nayok",5.9128637021819,7.0913324219658,22.0619230905603,4.7275549479772,74.2534467311468,72.7111568378994,84.2401073860852,76.7466339131248
"258","Nakhon Pathom",26.4984703513483,21.7074026861756,66.0459273217684,53.3447874521975,68.2494286434902,65.7050599151141,76.3504058834565,73.6935615672583
"259","Nakhon Phanom",4.39916574956019,41.0064021067926,93.7897293861242,4.39861060661097,71.5037766340588,68.6959871351588,85.4659949417014,74.8555063792997
"260","Nakhon Ratchasima",9.44118131840138,28.0815758173537,158.742131066694,20.384284374305,70.1164637840233,66.732832979947,80.4523301734141,75.7834727686002
"261","Nakhon Sawan",11.2822867010393,6.43845305434614,33.9651726345217,13.7167043331722,69.8057724795858,58.9644051242351,78.1598402946514,76.8450919141643
"262","Nakhon Si Thammarat",22.4184970618537,46.00048097369,266.304778742273,53.9293388053374,78.9857494881291,75.7933995384526,81.8461377257008,86.0340145593064
"263","Nan",1.04918103417915,7.97294235143051,41.123597391589,7.76312807902445,67.8466716464256,61.7037009203622,82.8145799642548,78.7777602779587
"264","Narathiwat",25.7659996676369,40.9434659045295,343.33638402295,54.591287872706,83.0905125066054,75.9540058574701,81.9761276587608,85.8772130039014
"265","Nong Bua Lam Phu",4.57639905835758,9.15329986409339,28.4548234905512,0,71.303858533745,62.0292582670559,80.4596543493808,75.869478279363
"266","Nong Khai",9.72501653103392,51.1895188969737,108.851275815404,6.07998117167121,71.6978975250608,66.513267204875,84.1103869378567,74.1922318254198
"267","Nonthaburi",34.5275721853773,16.7464349245119,60.2159043030321,33.8491769750772,70.3310041570498,67.5145423894234,77.5151032800476,73.7246108411582
"268","Pathum Thani",17.045042622905,9.14108116137436,33.0094597494074,13.5846622814869,71.5735967056979,68.7976105441355,79.4447130920863,74.4263163321089
"269","Pattani",16.1470195450405,14.6404483934086,35.0183698058558,12.0684777297017,78.1154890757934,74.3545872018561,78.6240509866511,84.5925922208619
"270","Phangnga",48.0290213303572,78.9769173379956,296.917036556968,57.5747756166304,76.4219721182069,78.722479004172,85.7338559805457,86.2888560935633
"271","Phatthalung",25.5901227718722,34.1268813914353,156.120675790704,25.8893582969509,81.4055020797019,78.0045514802285,78.9212370384604,85.148270613111
"272","Phayao",39.9590767164954,38.9384479017264,237.348428667307,83.9426841700534,65.5415432635261,57.1298806922276,79.7061582715475,77.3821037642124
"273","Phetchabun",4.93482950621741,4.72791856468615,261.474452794817,10.6892071897252,72.7807073021011,67.1178957272675,83.027180539837,75.9957416952722
"274","Phetchaburi",7.15687698174158,24.5254625774747,183.486794098144,16.7540197031309,71.6771161578293,71.8144860814075,80.8115191741501,78.5494916936601
"275","Phichit",17.4074084168701,34.7580560377103,30.252382106896,12.2296863836388,69.8996507578584,57.3164908556962,80.2065882211649,77.1016998356002
"276","Phitsanulok",12.1768749917551,8.91414766194641,35.6565906477856,15.2813959919081,73.072425755507,62.831710262883,82.3071231749065,79.1025030194551
"277","Phra Nakhon Si Ayutthaya",9.51997673588214,14.5649827275749,57.0853355290436,15.3871994944541,68.6498427111243,66.0910319933672,78.4044412148966,73.0615050021187
"278","Phrae",2.61200766052939,6.97547683923706,53.841961852861,8.06539509536785,69.5444436439554,59.261621980148,82.0030732720224,80.289145915567
"279","Phuket",25.5282018335568,38.1520826798023,109.934519721801,9.89128069476356,77.0288374218352,78.5699873704177,82.1057916721264,82.8776860537229
"280","Prachin Buri",17.2693018290268,54.295520938908,189.927861480415,24.2732917138647,74.07178727657,73.9604025172672,85.6472702897174,75.9340672275279
"281","Prachuap Khiri Khan",8.79642939496485,25.5575845546347,89.3539979085702,32.7761389708292,75.4095594528192,75.6868146395374,82.5202401321825,80.5653499517902
"282","Ranong",9.79979403671424,29.9158548591507,54.392463380274,5.98317097183014,76.6582952650627,77.7589241010212,86.998761817985,87.3849235076551
"283","Ratchaburi",34.0991871642087,15.1895609742205,62.6569390186594,25.5137156988859,70.3668075186669,69.1561753782004,79.7247248577934,79.0173903889739
"284","Rayong",26.6191559050081,52.84318275901,209.491074676669,41.3964399061681,75.220570646951,79.4880122836293,84.6461036479406,76.503752381447
"285","Roi Et",3.44730646230827,13.332740767077,97.1604327164004,8.81186889778079,66.8274819715968,61.6122489629302,80.8690975531092,73.2321140721159
"286","Sa Kaeo",11.9166007389111,28.592584989626,103.739763488002,4.94871663281989,71.1419069010866,70.5459174183557,83.7997865718985,76.3786733008378
"287","Sakon Nakhon",NA,24.7473852785105,60.1770951376729,0.356077486021733,70.1773211515054,65.1642663661872,83.2696363752739,72.9417647460513
"288","Samut Prakan",32.0572574499939,32.0805037802635,73.7186706038698,40.6408454625618,73.0961640375493,71.7687290572119,78.0299055144543,74.0686543081689
"289","Samut Sakhon",57.1053242256407,19.034337945654,53.4965076998906,30.8556636171654,71.5857180482509,70.4536053637447,77.2003102146722,74.6163895218461
"290","Samut Songkhram",11.3354892998532,11.8504168255309,18.0332429953732,12.3656523396845,71.0983940589534,69.4946529526186,76.5444571694622,75.8932898596109
"291","Saraburi",8.70891446558386,10.4761996860364,61.084302784735,19.6630209491759,69.7582282439522,67.9041731654734,80.5959115028381,74.3355505072552
"292","Satun",34.2623480086469,92.8791542689581,178.128949437252,36.819950442337,76.7595822444167,77.1816171261964,84.0317956426213,85.5421950307559
"293","Si Sa Ket",4.88899657062384,29.8856289375521,122.916699662513,20.0385207853172,68.0478125416573,66.0181761925374,81.175866014864,77.2669116283477
"294","Sing Buri",5.13607128431101,3.27735302242178,21.0686980012829,4.68193288917397,67.7204950279327,60.5551598988924,75.8685374884704,74.3894230268545
"295","Songkhla",40.3167030071434,58.6681882356384,273.443500779073,65.2519001324058,77.1968532474128,75.230926717626,81.6484549456304,85.5744921127168
"296","Sukhothai",5.81844488654479,15.4612438155025,42.5599829760068,8.81124647550141,70.1993659210205,54.8552735590052,78.9320507876078,80.17022412618
"297","Suphan Buri",24.9623810161354,12.8985992594547,25.2055196537969,13.6086138975899,68.7924361866918,62.8560663473195,76.333288555803,76.1950285234122
"298","Surat Thani",12.4774951652618,30.531665981598,149.496474531255,20.0580200461631,76.4603676369881,73.7283083130985,83.5885930783821,87.5645546746421
"299","Surin",7.31636805782802,57.157387103294,252.101022965099,17.3862774458689,67.8738947094713,63.9703877777676,80.7105167030986,75.6250112312684
"300","Tak",16.2545431955307,75.5153309304016,286.242650908255,15.6303552798587,70.0083390187777,65.3063369512389,84.9149117402685,81.9928073891191
"301","Trang",11.1954161935287,17.8711616893354,107.386534079667,17.7115977456806,76.0209794895623,77.2795639571323,84.1845445048424,86.005050653027
"302","Trat",17.138379029179,77.0225166994725,177.917509335039,25.2237481588916,76.522178084762,81.4794528964628,88.212633060569,81.4065068459446
"303","Ubon Ratchathani",0.99178950683155,17.9509784109199,66.0772211444905,15.2528252141866,67.2212044644866,66.5035696343592,83.7703616177933,78.4165141891085
"304","Udon Thani",5.49363163343375,12.4668385324787,60.0087720034855,3.61732102496791,70.1986609344922,62.6327581686941,81.6332421179065,73.143120147035
"305","Uthai Thani",5.79250081477373,4.26785028381204,28.9604126401532,7.92600766993665,73.6180488572218,65.8476126431087,80.6621117810298,81.9963773120049
"306","Uttaradit",1.51608687643994,5.85632483081728,29.2816241540864,10.1943432240153,71.7947493847506,61.8516154159734,82.0414962556627,79.7531083778099
"307","Yala",39.2677363957042,62.1750744784483,149.058159010221,33.2140463011906,78.0504154011354,74.2752478044585,81.4522945953628,86.1875091164799
"308","Yasothon",2.96913088004281,8.9078097366072,57.1584458098962,5.75296045489215,67.8066207290054,63.9221430506434,81.9882878449586,74.5385933609696
"309","Amnat Charoen",2.9487660833583,21.4193534568159,55.9580609059316,2.67741918210199,67.7324952046076,69.590779356523,84.720726034858,76.3725717696277
"310","Ang Thong",10.5666612424497,25.7149097160088,71.1563255155311,17.2606928230744,65.1568221439187,72.5090594130529,77.3081821001785,72.8530014068422
"311","Bangkok",34.1375301104742,33.9293142224635,89.6438920184152,32.748397831344,70.4391214517214,76.052497736915,78.5776510215995,73.9224059813946
"312","Bueng Kan",NA,0.727073553184219,10.6637454467019,1.21178925530703,69.9289007244688,72.4978301447088,86.639997513511,75.0955525693026
"313","Buri Ram",9.66479786553698,16.5311410955232,89.93196063163,5.48910476530886,64.9758913509396,67.8689732115322,80.7074506968764,76.0998208366658
"314","Chachoengsao",12.2498800532578,37.624631592149,172.664975988777,47.8328649698638,67.2302154762157,79.1250211190486,82.8975530790246,74.6967472214629
"315","Chai Nat",9.30397380051656,19.2092972998931,57.3277466293686,19.2092972998932,67.2764317058891,73.7520327888327,75.975594985619,76.447895038619
"316","Chaiyaphum",1.94520329420341,11.9149116443108,50.8369563490592,11.2971014109021,69.5044691866027,74.2573221729287,84.5849270117087,77.3003008147872
"317","Chanthaburi",14.8169250650208,37.9447003901788,89.3041938475926,18.2057905912474,71.089721875313,83.2269071891684,87.6574005447067,80.1719650410828
"318","Chiang Mai",4.66505221245954,6.64394838980891,22.951821710249,3.74477091061957,71.6662788927568,77.837966929842,85.1471065038431,80.9954872747433
"319","Chiang Rai",5.25244811926472,4.58171827764046,31.6555081000614,3.41546271605926,71.5743208359488,76.2709071892484,83.4679043422883,78.2111611721586
"320","Chon Buri",12.4633248338346,41.5688540046129,57.844489964091,17.741909469341,68.0144401630028,80.9628754417495,81.4248266975478,74.483855486703
"321","Chumphon",18.1999502473077,13.5268821546102,23.4196765661909,6.6624941955543,80.7938465927587,83.5630031599945,85.6784323672132,85.2676333407239
"322","Kalasin",NA,NA,NA,NA,65.9719565740097,67.586629656989,82.5401006455334,74.7095984758416
"323","Kamphaeng Phet",8.39009958061144,29.1386905457319,127.000707850266,16.2187051150772,72.7442587678062,78.2406228235526,82.3578496238058,80.2751599393149
"324","Kanchanaburi",9.77995326361537,39.1282511938292,39.9633053351609,18.7290714555829,73.9561011870763,81.3386824967025,85.503877196811,80.368115618176
"325","Khon Kaen",4.01269757810625,9.18405062834683,50.1460433081514,7.60642229955105,66.8150862537505,68.6499706699862,80.5312566397576,76.0761760626425
"326","Krabi",36.577805832748,32.361950436774,63.1507505050936,20.2262190229837,82.2314654407859,82.6533354551643,85.0883072979374,84.6469320706581
"327","Lampang",3.565961995281,4.75680189637836,17.7058737254083,1.58560063212612,71.2872364059796,77.661621923129,84.5040688662415,79.5742099434225
"328","Lamphun",2.72177262239601,5.18937512510101,16.3094646788889,2.96535721434343,70.5257307636367,76.08208248307,82.4100507027584,80.6841094146579
"329","Loei",2.230393638061,9.68581441026887,33.5033908289628,4.12837991257362,71.9326060387684,75.7056233420567,83.6632091977304,78.0386198050516
"330","Lop Buri",20.8538278905211,12.1362585234131,117.668941335701,33.9023743534474,63.9451128087642,71.3806525851608,81.0176992897594,73.0854374728071
"331","Mae Hong Son",2.45749979015938,27.4190116060174,37.6499860858747,3.27391183355432,71.56629802772,76.3034414627035,86.7349740923335,81.670057205409
"332","Maha Sarakham",2.75820230889709,7.30043622751545,46.8709166491209,7.30043622751545,64.932993307881,66.5344711340812,79.3782314128522,74.4416051303044
"333","Mukdahan",1.75973697727017,6.12480604780849,25.665853914626,0.583314861696046,69.3539808291744,71.327166746204,85.5902142662933,76.9811485677525
"334","Nakhon Nayok",2.74322619075611,24.689035716805,76.0265544295265,13.3242414979583,69.4166943356719,78.4314199148277,84.744495903128,77.1011772288562
"335","Nakhon Pathom",38.5941151032083,22.5241706074437,76.9480549178154,34.0720956396864,69.2876816516489,73.3854213804397,76.5811716177823,73.7204384575123
"336","Nakhon Phanom",0.849191440789415,4.65871391261382,24.846474200607,2.25877038187337,69.1009993856813,71.5164888103017,86.2096470718484,77.0604440390043
"337","Nakhon Ratchasima",6.40224586385166,13.4554990125586,66.0857222931092,11.8408391310516,67.5849823691295,72.461027927694,81.3369256982196,77.3450996019791
"338","Nakhon Sawan",15.5657392181074,57.3905735982865,160.060073769247,14.7203094618982,67.1208999576306,73.7553098801979,79.5881495130127,76.3360847181765
"339","Nakhon Si Thammarat",25.5999357064343,14.919665095867,16.4832981190146,6.84089447627089,83.4608423715992,81.1115819385374,81.5537792052988,84.4137212462344
"340","Nan",1.04813928949107,2.51217883363724,6.28044708409309,0.209348236136436,72.9685185004584,77.222744244481,86.4441140903676,80.6083698580894
"341","Narathiwat",16.7315606056843,7.2617134739113,14.919520410036,5.54530847098681,84.9771392200346,83.7905263749898,83.4832742331425,86.7764024184065
"342","Nong Bua Lam Phu",0.594968710626285,3.76184734423477,14.453413480481,0,68.6709696313359,70.3188047691756,82.019238564583,76.629883715981
"343","Nong Khai",1.75925634421004,1.17087106953218,26.1494538862187,1.5611614260429,68.4033361048925,70.9786643868401,84.286825226886,75.9689241307123
"344","Nonthaburi",17.0402441247573,23.2991408222845,68.4959703873176,14.1021115503301,70.0708831911267,73.984753834671,77.771206835964,73.5754651115641
"345","Pathum Thani",8.84499969758141,20.4156474595751,55.5759291955101,4.53681054657225,69.0445789566921,75.5410107433206,80.0642689690731,73.8811866788581
"346","Pattani",7.43246692798197,25.6326674321,39.5613621876563,4.83635234567925,80.8655921615058,80.2759090682835,79.862561398108,84.5386065288655
"347","Phangnga",14.9898292005481,4.61573967228248,6.55137243807836,4.02016035972991,80.9941347511253,83.7718836798597,85.2618157614523,84.0710857377123
"348","Phatthalung",12.8432029015262,27.1852050347,69.1280928025228,10.4857219419557,83.2843297197128,82.3544875968151,80.5754497219438,84.5110486317104
"349","Phayao",41.7313587353471,15.5493185511145,27.2113074644504,19.0479152251153,70.2374666021984,75.2008229071516,83.6198461893442,78.6971377362656
"350","Phetchabun",4.10706940712409,6.76063263132017,22.7403097598951,0.409735310989101,69.9080622191462,76.2811458301203,85.9525742161402,76.0614656577946
"351","Phetchaburi",8.05629004999857,29.7876023194076,80.7083008789355,6.54119645527532,72.1298886104717,78.706750287653,80.7855619584694,78.3136946950804
"352","Phichit",11.9639710026865,75.7133046404791,259.558004922431,24.1002913362652,68.8018286313475,73.7438002287969,82.1357824822707,75.0689170324011
"353","Phitsanulok",17.4710500040799,73.3534160303607,240.992364328034,13.8333985565941,73.118797936258,77.6179248274978,84.7869755551012,77.7371622792193
"354","Phra Nakhon Si Ayutthaya",9.60764090136237,32.0703393837813,95.1576128431175,9.71473784253229,66.3189970916978,73.5450391897123,79.121628559968,72.8229340218209
"355","Phrae",1.09155167943956,3.05939375927379,16.389609424681,0.874112502649654,73.1597679274728,78.5384666989047,86.0975025462891,79.3539806340365
"356","Phuket",17.5555995435748,11.6374115071833,23.5519042407282,7.75827433812222,79.2769033347532,81.1895352165738,81.5254525271329,82.4827727071055
"357","Prachin Buri",9.11685000635272,43.6920868775988,106.169660383731,17.7301222111995,68.4419904829652,78.0702010928619,85.7741332580836,76.9957695007324
"358","Prachuap Khiri Khan",16.8854167290668,27.6568997195629,70.3993811043419,13.9251523063534,72.5029519915721,80.7551042416725,82.9899006047153,79.3123767030534
"359","Ranong",6.02251324952915,13.1400289080636,12.0450264990583,10.4025228855503,80.3759028645458,84.2318042229468,87.3887719601462,85.3714730612951
"360","Ratchaburi",23.8841683045842,31.064300740228,116.69782939675,50.0808498625729,73.3616960852592,77.0339848770112,80.2129976763202,79.3767928360515
"361","Rayong",25.4540154134939,43.8951137807555,117.977744407223,39.5826113742251,69.3884156983586,82.7643713167347,83.5068433729434,76.3978468788237
"362","Roi Et",3.06067923722783,16.8886647256165,104.083083060134,8.48254201150875,65.5513584484844,67.3440415424371,81.6656952875965,74.1471575826969
"363","Sa Kaeo",4.74523784652744,39.0267387871073,92.825280573073,9.30076485113305,65.8049101952335,74.8310933313096,85.0891691675249,77.5789127476168
"364","Sakon Nakhon",0,1.41696496731239,6.11066142153468,0.531361862742146,67.518533461982,69.5567266119319,84.0662384681761,75.5166329998506
"365","Samut Prakan",31.9724267039993,44.9602796365902,66.7864517510803,15.6952248913187,69.8984349293346,76.9564492283218,77.9289971111328,73.4306484207394
"366","Samut Sakhon",42.5574840618523,43.2379739471553,109.470688584389,61.1227722616605,71.6911226880663,75.1891575732262,76.8945562990143,74.9603539011837
"367","Samut Songkhram",14.9436992263835,59.2655198359118,132.445553024603,41.2281877119387,72.3729002794981,73.6181382834534,75.6605504298646,76.3537928849799
"368","Saraburi",11.3717633937926,34.8415906304889,58.6553383549974,9.90907623435924,65.4046813937201,74.2197687176691,82.2287349452143,74.7739957063094
"369","Satun",29.9943409492499,29.0964727882594,38.5773459439844,20.5963796141612,79.6973286798992,82.1006610907267,83.513211101844,84.7266059915749
"370","Si Sa Ket",6.39503640303488,30.650657926315,97.711828959729,7.47409779411261,65.2458329962995,68.6986515107737,83.6029091883541,77.290242326369
"371","Sing Buri",2.34503977187453,6.09710340687378,15.9462704487468,0.469007954374906,65.0797735289083,71.9480195587157,76.8330730258317,74.0394333630412
"372","Songkhla",39.3784486301088,16.466290529199,19.6579944203213,11.6061959677174,80.3423221776981,81.5048049523885,81.0073938766328,85.1552359099435
"373","Sukhothai",6.80747047237657,36.5084027407854,90.4412704260365,6.80383869260091,72.9509738470007,76.7708481174045,81.9520837762621,78.2346575122409
"374","Suphan Buri",12.8721446973287,27.1447926845964,73.054898572892,12.2741671269479,68.7802588679873,75.5696201157844,76.9521341547473,75.6013541596512
"375","Surat Thani",14.0276657381852,8.30655690284651,9.67469568684476,5.27710673827896,83.1362706816465,82.3977098235254,83.9354378938119,85.5142614391301
"376","Surin",6.35838136461938,21.5685609730234,107.409990932548,6.92502292110451,65.2396581493388,68.1491412111456,82.6329782329569,76.0053520492851
